job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,source_file,days_to_deadline,skills_count,home_country_match,experience_level_ord,education_required_ord
AI10266,Research Scientist,231140.0,USD,231140.0,EX,PT,Israel,L,Israel,100,"SQL, PyTorch, R, Spark",Bachelor,16,Transportation,2024-02-02,2024-04-12,1351,6.2,Neural Networks Co,ai_job_dataset1.csv,70,4,1,4,3
AI10267,Principal Data Scientist,124660.0,JPY,307573.25,SE,PT,Japan,M,Japan,0,"Scala, Azure, Linux",Bachelor,7,Retail,2024-02-22,2024-05-02,1365,6.9,Cloud AI Solutions,ai_job_dataset1.csv,70,3,1,3,3
AI10268,AI Product Manager,147934.0,USD,147934.0,SE,FL,Sweden,L,Finland,50,"R, SQL, PyTorch, Hadoop, Mathematics",Associate,5,Retail,2024-05-04,2024-07-15,2042,8.7,Digital Transformation LLC,ai_job_dataset1.csv,72,5,0,3,2
AI10269,NLP Engineer,154109.0,USD,154109.0,SE,PT,Sweden,L,Argentina,0,"Python, Kubernetes, MLOps, NLP, TensorFlow",Bachelor,5,Technology,2024-06-14,2024-08-06,652,9.6,Machine Intelligence Group,ai_job_dataset1.csv,53,5,0,3,3
AI10270,Head of AI,182664.0,SGD,237463.0,SE,PT,Singapore,L,Singapore,100,"SQL, PyTorch, NLP, TensorFlow, Statistics",Associate,8,Education,2024-08-08,2024-10-05,1732,5.8,AI Innovations,ai_job_dataset1.csv,58,5,1,3,2
AI10271,AI Research Scientist,106779.0,GBP,80084.0,MI,PT,United Kingdom,L,Thailand,0,"Mathematics, SQL, Git",Associate,2,Retail,2024-03-22,2024-05-25,2379,7.7,TechCorp Inc,ai_job_dataset1.csv,64,3,0,2,2
AI10272,Principal Data Scientist,76695.0,SGD,99704.0,EN,PT,Singapore,S,Indonesia,0,"Data Visualization, TensorFlow, MLOps",Bachelor,0,Manufacturing,2024-08-27,2024-10-30,1852,6.8,Machine Intelligence Group,ai_job_dataset1.csv,64,3,0,1,3
AI10273,Deep Learning Engineer,33529.0,USD,33529.0,EN,CT,China,M,China,50,"Kubernetes, Deep Learning, GCP",PhD,1,Consulting,2024-10-11,2024-11-07,1608,7.6,Advanced Robotics,ai_job_dataset1.csv,27,3,1,1,5
AI10274,Machine Learning Researcher,92400.0,EUR,78540.0,EN,CT,Germany,L,Germany,100,"Linux, Mathematics, Hadoop, Spark, Java",Associate,0,Government,2024-05-15,2024-07-12,1559,8.9,Cognitive Computing,ai_job_dataset1.csv,58,5,1,1,2
AI10275,Autonomous Systems Engineer,222418.0,USD,222418.0,EX,FT,United States,M,United States,100,"Azure, Kubernetes, Deep Learning",Bachelor,17,Media,2025-03-01,2025-04-25,1951,9.3,Quantum Computing Inc,ai_job_dataset1.csv,55,3,1,4,3
AI10276,AI Product Manager,86393.0,EUR,73434.0,EN,CT,Netherlands,L,Ukraine,50,"TensorFlow, Azure, Computer Vision",Associate,1,Automotive,2025-01-02,2025-02-15,1735,5.6,Quantum Computing Inc,ai_job_dataset1.csv,44,3,0,1,2
AI10277,AI Software Engineer,122637.0,USD,122637.0,SE,PT,Norway,S,Norway,100,"NLP, Scala, R, Azure",PhD,8,Automotive,2024-04-15,2024-05-14,1246,9.0,Algorithmic Solutions,ai_job_dataset1.csv,29,4,1,3,5
AI10278,ML Ops Engineer,190440.0,AUD,257094.0,EX,PT,Australia,L,Brazil,100,"Azure, TensorFlow, Data Visualization",Associate,16,Manufacturing,2024-12-26,2025-03-01,1381,6.6,Neural Networks Co,ai_job_dataset1.csv,65,3,0,4,2
AI10279,Machine Learning Researcher,72783.0,CHF,65505.0,EN,FL,Switzerland,S,Switzerland,50,"AWS, SQL, Hadoop",Bachelor,1,Telecommunications,2024-06-17,2024-07-14,2348,9.5,Predictive Systems,ai_job_dataset1.csv,27,3,1,1,3
AI10280,AI Software Engineer,191481.0,EUR,162759.0,EX,FL,Germany,S,Germany,0,"Docker, Python, Data Visualization",Master,10,Healthcare,2024-05-31,2024-07-08,1695,5.6,Predictive Systems,ai_job_dataset1.csv,38,3,1,4,4
AI10281,AI Software Engineer,119141.0,USD,119141.0,MI,FL,Denmark,S,Denmark,50,"Scala, Python, Deep Learning, Azure, Linux",Bachelor,2,Manufacturing,2024-04-25,2024-06-14,1185,8.7,Neural Networks Co,ai_job_dataset1.csv,50,5,1,2,3
AI10282,Autonomous Systems Engineer,61294.0,SGD,79682.0,EN,FT,Singapore,M,Czech Republic,0,"Docker, Spark, R, Linux",Bachelor,1,Energy,2024-04-16,2024-06-17,1547,8.3,Predictive Systems,ai_job_dataset1.csv,62,4,0,1,3
AI10283,Machine Learning Researcher,112748.0,EUR,95836.0,SE,FT,Austria,L,South Africa,50,"Scala, Python, MLOps",PhD,9,Consulting,2024-01-05,2024-02-24,1639,6.8,Smart Analytics,ai_job_dataset1.csv,50,3,0,3,5
AI10284,AI Specialist,69817.0,CAD,87271.0,MI,FL,Canada,M,Philippines,0,"Git, Statistics, Mathematics, Spark, Azure",Bachelor,2,Technology,2024-04-15,2024-06-11,1463,9.8,Quantum Computing Inc,ai_job_dataset1.csv,57,5,0,2,3
AI10285,Data Engineer,162528.0,CAD,203160.0,EX,PT,Canada,S,Canada,0,"Git, Hadoop, TensorFlow, Scala",Bachelor,16,Energy,2024-09-24,2024-11-22,1815,9.5,Autonomous Tech,ai_job_dataset1.csv,59,4,1,4,3
AI10286,Principal Data Scientist,80432.0,USD,80432.0,EN,PT,Denmark,L,Denmark,0,"Kubernetes, AWS, Java",PhD,1,Telecommunications,2024-11-13,2024-12-01,2443,6.2,DeepTech Ventures,ai_job_dataset1.csv,18,3,1,1,5
AI10287,Robotics Engineer,263161.0,CHF,236845.0,EX,CT,Switzerland,L,Switzerland,0,"Kubernetes, Python, Computer Vision, TensorFlow",Bachelor,15,Government,2025-01-04,2025-02-06,1699,6.4,Predictive Systems,ai_job_dataset1.csv,33,4,1,4,3
AI10288,AI Research Scientist,70408.0,CAD,88010.0,EN,CT,Canada,L,Canada,100,"PyTorch, Computer Vision, Statistics",PhD,0,Gaming,2024-03-29,2024-05-25,643,9.9,AI Innovations,ai_job_dataset1.csv,57,3,1,1,5
AI10289,Machine Learning Researcher,84533.0,EUR,71853.0,MI,FL,France,S,Latvia,100,"Scala, Linux, Kubernetes",Associate,3,Automotive,2024-04-10,2024-04-28,2027,6.5,Quantum Computing Inc,ai_job_dataset1.csv,18,3,0,2,2
AI10290,Machine Learning Researcher,94145.0,USD,94145.0,MI,CT,South Korea,L,South Korea,0,"Java, GCP, R",PhD,4,Energy,2024-04-20,2024-05-26,1087,7.6,Autonomous Tech,ai_job_dataset1.csv,36,3,1,2,5
AI10291,Research Scientist,52193.0,USD,52193.0,EN,PT,Finland,M,Finland,100,"Azure, Spark, Git",Bachelor,0,Telecommunications,2024-12-31,2025-03-12,2340,8.1,Predictive Systems,ai_job_dataset1.csv,71,3,1,1,3
AI10292,AI Consultant,153253.0,USD,153253.0,EX,CT,Ireland,M,Ireland,0,"Kubernetes, Hadoop, Deep Learning",Bachelor,10,Media,2024-01-18,2024-03-30,1495,9.8,Smart Analytics,ai_job_dataset1.csv,72,3,1,4,3
AI10293,Machine Learning Engineer,87192.0,USD,87192.0,MI,CT,Israel,L,Australia,100,"Computer Vision, R, Tableau, Data Visualization",Bachelor,4,Retail,2024-08-20,2024-10-04,1220,9.7,DeepTech Ventures,ai_job_dataset1.csv,45,4,0,2,3
AI10294,AI Specialist,214211.0,CHF,192790.0,EX,PT,Switzerland,S,Turkey,100,"Java, AWS, Statistics, Hadoop",PhD,19,Gaming,2024-01-10,2024-02-05,746,5.5,Algorithmic Solutions,ai_job_dataset1.csv,26,4,0,4,5
AI10295,AI Product Manager,203264.0,JPY,307573.25,EX,CT,Japan,M,Poland,50,"SQL, Hadoop, Git, Linux",Bachelor,16,Finance,2025-01-19,2025-03-14,1961,5.2,Predictive Systems,ai_job_dataset1.csv,54,4,0,4,3
AI10296,Autonomous Systems Engineer,172259.0,JPY,307573.25,EX,PT,Japan,M,Russia,100,"Deep Learning, MLOps, Python, Tableau, Scala",Associate,16,Gaming,2024-02-03,2024-03-02,1017,7.4,Algorithmic Solutions,ai_job_dataset1.csv,28,5,0,4,2
AI10297,Research Scientist,109363.0,SGD,142172.0,SE,CT,Singapore,S,Singapore,100,"Deep Learning, Java, Python",Associate,6,Energy,2024-11-02,2024-12-08,1270,7.9,Predictive Systems,ai_job_dataset1.csv,36,3,1,3,2
AI10298,AI Software Engineer,50885.0,USD,50885.0,EX,FL,India,S,India,100,"AWS, Python, Git, Statistics, TensorFlow",Bachelor,17,Government,2025-04-08,2025-05-19,1119,9.6,Algorithmic Solutions,ai_job_dataset1.csv,41,5,1,4,3
AI10299,ML Ops Engineer,108450.0,USD,108450.0,MI,FL,Norway,L,Norway,100,"Linux, PyTorch, TensorFlow, Docker, Mathematics",Associate,2,Media,2025-04-24,2025-07-04,1495,7.0,Digital Transformation LLC,ai_job_dataset1.csv,71,5,1,2,2
AI10300,AI Specialist,57880.0,USD,57880.0,MI,FL,China,L,China,100,"Python, Spark, Tableau, Scala, Mathematics",Master,3,Transportation,2024-05-27,2024-07-02,2363,9.2,Neural Networks Co,ai_job_dataset1.csv,36,5,1,2,4
AI10301,AI Software Engineer,113212.0,USD,113212.0,SE,FT,South Korea,S,South Korea,100,"GCP, Spark, NLP, TensorFlow, MLOps",PhD,7,Consulting,2024-01-04,2024-02-11,1158,8.9,Advanced Robotics,ai_job_dataset1.csv,38,5,1,3,5
AI10302,AI Architect,161719.0,USD,161719.0,SE,PT,Norway,L,Norway,0,"R, Git, Kubernetes",Associate,8,Finance,2024-05-18,2024-07-18,653,7.1,Digital Transformation LLC,ai_job_dataset1.csv,61,3,1,3,2
AI10303,Data Engineer,71629.0,USD,71629.0,EN,PT,South Korea,L,China,0,"Tableau, GCP, Linux",Bachelor,1,Telecommunications,2024-09-26,2024-11-24,1646,5.5,Smart Analytics,ai_job_dataset1.csv,59,3,0,1,3
AI10304,Deep Learning Engineer,257527.0,USD,257527.0,EX,FL,Ireland,L,Ireland,50,"Linux, Deep Learning, MLOps, PyTorch",Master,10,Technology,2024-03-26,2024-05-21,1258,9.4,Cognitive Computing,ai_job_dataset1.csv,56,4,1,4,4
AI10305,Computer Vision Engineer,174720.0,USD,174720.0,EX,FT,United States,M,Ireland,0,"Kubernetes, Spark, Computer Vision, TensorFlow, Scala",Associate,15,Finance,2024-03-19,2024-04-13,722,6.4,AI Innovations,ai_job_dataset1.csv,25,5,0,4,2
AI10306,AI Software Engineer,163238.0,USD,163238.0,SE,FL,Ireland,L,Ireland,50,"Python, AWS, Scala",Master,7,Healthcare,2024-12-14,2025-01-11,1790,9.2,Algorithmic Solutions,ai_job_dataset1.csv,28,3,1,3,4
AI10307,AI Consultant,212985.0,EUR,181037.0,EX,PT,Netherlands,M,Netherlands,50,"Spark, Deep Learning, Data Visualization",PhD,10,Energy,2024-07-06,2024-07-23,1464,8.8,Predictive Systems,ai_job_dataset1.csv,17,3,1,4,5
AI10308,AI Specialist,115588.0,AUD,156044.0,SE,PT,Australia,S,Australia,0,"PyTorch, Mathematics, NLP, Kubernetes",PhD,8,Education,2025-03-03,2025-03-25,581,7.5,DeepTech Ventures,ai_job_dataset1.csv,22,4,1,3,5
AI10309,AI Architect,76351.0,USD,76351.0,EN,FL,Ireland,L,Ireland,50,"SQL, Python, Tableau, Scala, Statistics",PhD,1,Gaming,2024-06-13,2024-08-05,1297,7.4,Machine Intelligence Group,ai_job_dataset1.csv,53,5,1,1,5
AI10310,Robotics Engineer,127693.0,CAD,159616.0,EX,FL,Canada,S,Canada,100,"Python, TensorFlow, Mathematics, Azure, PyTorch",Associate,16,Gaming,2025-03-14,2025-03-31,1790,7.1,TechCorp Inc,ai_job_dataset1.csv,17,5,1,4,2
AI10311,Autonomous Systems Engineer,199789.0,USD,199789.0,EX,CT,Sweden,L,Chile,50,"Linux, Java, R",Master,10,Government,2024-12-17,2025-01-16,2344,7.5,Neural Networks Co,ai_job_dataset1.csv,30,3,0,4,4
AI10312,AI Specialist,60987.0,USD,60987.0,EN,PT,Ireland,M,Mexico,100,"Deep Learning, Data Visualization, Scala, AWS, Linux",PhD,1,Consulting,2024-07-17,2024-08-05,2185,9.7,Autonomous Tech,ai_job_dataset1.csv,19,5,0,1,5
AI10313,AI Product Manager,86536.0,USD,86536.0,MI,CT,Finland,M,Finland,0,"Scala, R, AWS",Associate,4,Telecommunications,2024-01-06,2024-01-27,1328,9.6,Predictive Systems,ai_job_dataset1.csv,21,3,1,2,2
AI10314,Data Analyst,96169.0,EUR,81744.0,MI,CT,Austria,L,Austria,100,"Scala, Hadoop, Docker, Deep Learning",Bachelor,3,Government,2024-03-16,2024-05-04,1754,8.9,DataVision Ltd,ai_job_dataset1.csv,49,4,1,2,3
AI10315,Autonomous Systems Engineer,192529.0,CAD,240661.0,EX,FT,Canada,M,Canada,50,"AWS, Kubernetes, R, Computer Vision, Statistics",PhD,16,Automotive,2024-01-15,2024-02-16,1373,6.7,DeepTech Ventures,ai_job_dataset1.csv,32,5,1,4,5
AI10316,Data Analyst,100410.0,USD,100410.0,EX,CT,India,L,India,50,"MLOps, Data Visualization, Mathematics, Azure, Java",PhD,19,Manufacturing,2024-11-18,2025-01-04,1798,9.5,Quantum Computing Inc,ai_job_dataset1.csv,47,5,1,4,5
AI10317,Machine Learning Researcher,52644.0,USD,52644.0,EN,PT,Sweden,M,Sweden,0,"SQL, Git, R, Deep Learning",Associate,1,Transportation,2024-04-04,2024-06-08,1491,6.1,Digital Transformation LLC,ai_job_dataset1.csv,65,4,1,1,2
AI10318,AI Consultant,141234.0,USD,141234.0,SE,FT,United States,S,United States,0,"SQL, Kubernetes, GCP",Bachelor,5,Government,2024-11-18,2024-12-08,1135,5.6,Advanced Robotics,ai_job_dataset1.csv,20,3,1,3,3
AI10319,AI Research Scientist,110559.0,USD,110559.0,MI,FL,Denmark,M,Spain,0,"Hadoop, Docker, MLOps, Linux, Data Visualization",Associate,4,Consulting,2024-11-07,2025-01-17,1542,9.0,DataVision Ltd,ai_job_dataset1.csv,71,5,0,2,2
AI10320,AI Consultant,217485.0,USD,217485.0,EX,PT,Ireland,L,Luxembourg,0,"Scala, Statistics, Python, Mathematics",PhD,11,Government,2024-03-12,2024-04-19,1730,5.2,Predictive Systems,ai_job_dataset1.csv,38,4,0,4,5
AI10321,Research Scientist,71252.0,USD,71252.0,EN,CT,Norway,M,Norway,0,"R, TensorFlow, PyTorch, Spark",Master,0,Retail,2024-12-09,2025-01-19,2090,6.6,DeepTech Ventures,ai_job_dataset1.csv,41,4,1,1,4
AI10322,Data Scientist,53971.0,EUR,45875.0,EN,FL,France,S,France,0,"TensorFlow, Python, Git, Computer Vision, AWS",Master,0,Technology,2025-01-01,2025-02-12,523,7.5,Algorithmic Solutions,ai_job_dataset1.csv,42,5,1,1,4
AI10323,Machine Learning Engineer,220263.0,AUD,297355.0,EX,CT,Australia,L,Australia,0,"NLP, Data Visualization, TensorFlow, Hadoop",Associate,11,Media,2025-03-10,2025-03-27,1532,5.9,Cloud AI Solutions,ai_job_dataset1.csv,17,4,1,4,2
AI10324,ML Ops Engineer,276912.875,USD,277182.0,EX,FL,Norway,M,Norway,50,"Azure, Linux, NLP, GCP",Bachelor,15,Technology,2024-11-16,2025-01-10,652,7.6,Advanced Robotics,ai_job_dataset1.csv,55,4,1,4,3
AI10325,Computer Vision Engineer,66175.0,USD,66175.0,EN,FT,Finland,M,Turkey,0,"Kubernetes, Statistics, Docker, Spark",Bachelor,1,Gaming,2024-07-09,2024-09-19,1983,5.4,DeepTech Ventures,ai_job_dataset1.csv,72,4,0,1,3
AI10326,Principal Data Scientist,87331.0,USD,87331.0,EN,FT,Norway,L,Norway,100,"Hadoop, SQL, MLOps, Statistics, PyTorch",PhD,0,Retail,2024-07-06,2024-08-26,1817,7.5,Neural Networks Co,ai_job_dataset1.csv,51,5,1,1,5
AI10327,ML Ops Engineer,139322.0,USD,139322.0,MI,CT,Norway,M,Norway,100,"Git, MLOps, Java, GCP",Master,4,Manufacturing,2024-10-17,2024-11-29,1376,9.3,Cloud AI Solutions,ai_job_dataset1.csv,43,4,1,2,4
AI10328,Autonomous Systems Engineer,111301.0,EUR,94606.0,SE,FT,Germany,M,Germany,0,"TensorFlow, R, GCP",Master,5,Transportation,2024-08-09,2024-10-07,1598,6.4,TechCorp Inc,ai_job_dataset1.csv,59,3,1,3,4
AI10329,AI Architect,132825.0,GBP,99619.0,EX,FT,United Kingdom,S,United Kingdom,0,"Statistics, R, AWS, PyTorch, TensorFlow",PhD,17,Gaming,2024-12-16,2025-02-20,708,5.1,AI Innovations,ai_job_dataset1.csv,66,5,1,4,5
AI10330,AI Consultant,169505.0,AUD,228832.0,EX,CT,Australia,M,Australia,0,"SQL, Hadoop, PyTorch, Scala, Kubernetes",PhD,14,Media,2024-02-25,2024-04-17,790,8.8,Machine Intelligence Group,ai_job_dataset1.csv,52,5,1,4,5
AI10331,Machine Learning Researcher,88530.0,AUD,119516.0,MI,CT,Australia,L,Australia,0,"SQL, Scala, Docker, Azure, Mathematics",Master,4,Transportation,2024-04-05,2024-05-26,1421,9.5,Cognitive Computing,ai_job_dataset1.csv,51,5,1,2,4
AI10332,Machine Learning Researcher,127006.0,EUR,107955.0,SE,FT,Austria,S,Austria,50,"GCP, Data Visualization, PyTorch, Computer Vision, Deep Learning",Bachelor,6,Energy,2025-01-02,2025-03-03,2400,6.2,Digital Transformation LLC,ai_job_dataset1.csv,60,5,1,3,3
AI10333,Computer Vision Engineer,244361.0,AUD,307573.25,EX,FT,Australia,M,Australia,100,"Java, Deep Learning, Hadoop",Associate,10,Automotive,2025-03-25,2025-06-03,1476,6.4,Cloud AI Solutions,ai_job_dataset1.csv,70,3,1,4,2
AI10334,Computer Vision Engineer,74201.0,CAD,92751.0,EN,PT,Canada,L,Canada,0,"PyTorch, Python, GCP, TensorFlow, Hadoop",Associate,1,Gaming,2024-11-23,2025-01-20,661,6.4,Machine Intelligence Group,ai_job_dataset1.csv,58,5,1,1,2
AI10335,Robotics Engineer,166881.0,USD,166881.0,SE,PT,Norway,S,United Kingdom,0,"Java, PyTorch, Tableau, TensorFlow, Deep Learning",PhD,8,Healthcare,2024-11-09,2024-11-27,2036,5.9,TechCorp Inc,ai_job_dataset1.csv,18,5,0,3,5
AI10336,Research Scientist,28173.0,USD,28173.0,EN,CT,India,L,India,50,"Python, NLP, Hadoop, Computer Vision",Bachelor,1,Real Estate,2024-08-03,2024-09-17,1891,5.5,Autonomous Tech,ai_job_dataset1.csv,45,4,1,1,3
AI10337,AI Software Engineer,73010.0,USD,73010.0,EN,CT,United States,L,United States,100,"Docker, Tableau, Data Visualization, Azure",PhD,1,Government,2025-02-04,2025-04-15,2119,8.0,Future Systems,ai_job_dataset1.csv,70,4,1,1,5
AI10338,Computer Vision Engineer,102446.0,EUR,87079.0,MI,CT,Austria,L,Argentina,100,"NLP, MLOps, SQL",Master,3,Telecommunications,2024-10-06,2024-11-16,1801,9.8,Predictive Systems,ai_job_dataset1.csv,41,3,0,2,4
AI10339,Principal Data Scientist,89214.0,USD,89214.0,SE,CT,Finland,S,Finland,0,"Statistics, Azure, Python, SQL",Master,8,Education,2024-12-08,2025-01-30,1097,5.2,Autonomous Tech,ai_job_dataset1.csv,53,4,1,3,4
AI10340,NLP Engineer,203849.0,USD,203849.0,EX,FT,South Korea,L,South Korea,0,"Scala, PyTorch, Git, Linux",Master,12,Finance,2024-07-13,2024-09-04,645,6.1,Future Systems,ai_job_dataset1.csv,53,4,1,4,4
AI10341,AI Consultant,231925.0,EUR,197136.0,EX,CT,Austria,L,Austria,100,"TensorFlow, R, Linux, Hadoop",Associate,16,Transportation,2025-04-01,2025-06-12,2122,9.3,TechCorp Inc,ai_job_dataset1.csv,72,4,1,4,2
AI10342,Principal Data Scientist,135857.0,CAD,169821.0,SE,PT,Canada,L,Czech Republic,50,"Mathematics, Spark, Data Visualization",Bachelor,7,Automotive,2025-04-02,2025-05-23,1584,6.5,Cloud AI Solutions,ai_job_dataset1.csv,51,3,0,3,3
AI10343,AI Research Scientist,135341.0,SGD,175943.0,SE,FL,Singapore,L,Singapore,0,"GCP, Linux, Deep Learning",Bachelor,7,Finance,2024-03-20,2024-04-07,1590,7.7,Quantum Computing Inc,ai_job_dataset1.csv,18,3,1,3,3
AI10344,AI Architect,131968.0,EUR,112173.0,SE,CT,France,L,France,0,"Python, Computer Vision, R, Deep Learning",Master,9,Technology,2025-04-03,2025-05-27,1288,9.7,Predictive Systems,ai_job_dataset1.csv,54,4,1,3,4
AI10345,AI Software Engineer,123858.0,GBP,92894.0,SE,FL,United Kingdom,S,Ukraine,0,"Linux, GCP, R, AWS",Bachelor,5,Media,2025-03-02,2025-04-10,2322,5.5,Cognitive Computing,ai_job_dataset1.csv,39,4,0,3,3
AI10346,NLP Engineer,276912.875,CHF,307573.25,EX,CT,Switzerland,M,Ireland,100,"AWS, Python, Kubernetes",Associate,16,Retail,2024-06-26,2024-08-22,720,6.2,Algorithmic Solutions,ai_job_dataset1.csv,57,3,0,4,2
AI10347,AI Product Manager,139444.0,USD,139444.0,SE,CT,Sweden,L,Sweden,50,"Python, Docker, Data Visualization, MLOps, Statistics",Associate,8,Manufacturing,2024-07-20,2024-09-20,1968,5.5,DataVision Ltd,ai_job_dataset1.csv,62,5,1,3,2
AI10348,Machine Learning Engineer,149870.0,USD,149870.0,SE,FL,Denmark,S,Denmark,50,"SQL, Data Visualization, Tableau, Spark, Java",Master,9,Healthcare,2024-01-26,2024-03-10,763,9.5,Machine Intelligence Group,ai_job_dataset1.csv,44,5,1,3,4
AI10349,Computer Vision Engineer,71964.0,USD,71964.0,EN,PT,Sweden,S,Sweden,50,"NLP, MLOps, Python, Scala, Docker",Master,1,Finance,2024-05-07,2024-07-08,1882,9.7,Advanced Robotics,ai_job_dataset1.csv,62,5,1,1,4
AI10350,Robotics Engineer,27319.0,USD,27319.0,EN,FL,India,L,India,0,"Linux, Scala, Python, PyTorch",Associate,0,Automotive,2024-11-16,2025-01-10,1675,7.0,Algorithmic Solutions,ai_job_dataset1.csv,55,4,1,1,2
AI10351,Deep Learning Engineer,150456.0,GBP,112842.0,EX,FT,United Kingdom,M,United Kingdom,0,"Kubernetes, R, Statistics, Tableau, MLOps",Associate,12,Telecommunications,2025-03-27,2025-04-16,1274,9.0,AI Innovations,ai_job_dataset1.csv,20,5,1,4,2
AI10352,AI Specialist,276912.875,USD,305568.0,EX,FL,Norway,L,Norway,50,"SQL, PyTorch, Java, Computer Vision, Deep Learning",PhD,12,Transportation,2024-10-01,2024-11-28,1211,9.1,Digital Transformation LLC,ai_job_dataset1.csv,58,5,1,4,5
AI10353,Data Scientist,181656.0,EUR,154408.0,EX,PT,Austria,S,Austria,100,"SQL, Spark, PyTorch",Bachelor,11,Healthcare,2024-01-25,2024-04-04,2218,5.0,Smart Analytics,ai_job_dataset1.csv,70,3,1,4,3
AI10354,AI Specialist,83544.0,CAD,104430.0,MI,FT,Canada,L,Canada,0,"TensorFlow, Linux, Git, Kubernetes, Mathematics",PhD,4,Energy,2024-05-10,2024-05-27,1605,5.3,Machine Intelligence Group,ai_job_dataset1.csv,17,5,1,2,5
AI10355,Data Scientist,85383.0,SGD,110998.0,EN,CT,Singapore,L,Singapore,0,"MLOps, Statistics, AWS",Master,1,Telecommunications,2024-05-01,2024-07-06,920,8.0,Cognitive Computing,ai_job_dataset1.csv,66,3,1,1,4
AI10356,Data Analyst,118808.0,USD,118808.0,MI,FL,Israel,L,Portugal,50,"MLOps, TensorFlow, Scala",Master,3,Transportation,2024-05-31,2024-08-06,837,7.5,Smart Analytics,ai_job_dataset1.csv,67,3,0,2,4
AI10357,Research Scientist,110158.0,GBP,82619.0,MI,CT,United Kingdom,M,Belgium,100,"Java, Computer Vision, Data Visualization, MLOps",PhD,3,Finance,2025-03-28,2025-05-05,1881,9.2,AI Innovations,ai_job_dataset1.csv,38,4,0,2,5
AI10358,Principal Data Scientist,68395.0,AUD,92333.0,EN,FT,Australia,M,Australia,50,"AWS, Python, Docker, Deep Learning, Hadoop",Associate,0,Automotive,2024-10-18,2024-11-04,985,9.6,Digital Transformation LLC,ai_job_dataset1.csv,17,5,1,1,2
AI10359,AI Consultant,83740.0,EUR,71179.0,MI,FL,Austria,L,Austria,0,"Hadoop, Linux, Python, Deep Learning",Associate,2,Transportation,2025-03-21,2025-05-24,655,5.2,Cloud AI Solutions,ai_job_dataset1.csv,64,4,1,2,2
AI10360,Data Scientist,52109.0,USD,52109.0,EX,PT,India,S,India,0,"Python, Kubernetes, Tableau, TensorFlow",Bachelor,15,Education,2025-02-03,2025-04-09,1995,6.1,DeepTech Ventures,ai_job_dataset1.csv,65,4,1,4,3
AI10361,Machine Learning Researcher,103993.0,AUD,140391.0,SE,FT,Australia,S,Sweden,100,"Tableau, Java, Python, SQL, AWS",PhD,9,Education,2024-06-14,2024-07-17,1523,9.9,Predictive Systems,ai_job_dataset1.csv,33,5,0,3,5
AI10362,Machine Learning Researcher,183121.0,GBP,137341.0,EX,FT,United Kingdom,L,United Kingdom,50,"Linux, Kubernetes, R, AWS",Bachelor,11,Telecommunications,2024-03-05,2024-03-28,1413,8.2,Advanced Robotics,ai_job_dataset1.csv,23,4,1,4,3
AI10363,Data Scientist,76735.0,USD,76735.0,SE,PT,South Korea,S,New Zealand,0,"NLP, Kubernetes, AWS, SQL",PhD,8,Energy,2024-08-25,2024-09-23,1994,9.6,Future Systems,ai_job_dataset1.csv,29,4,0,3,5
AI10364,NLP Engineer,206350.0,GBP,154763.0,EX,PT,United Kingdom,L,United Kingdom,100,"Tableau, SQL, Spark, Computer Vision",PhD,18,Telecommunications,2024-06-23,2024-08-09,2468,7.2,TechCorp Inc,ai_job_dataset1.csv,47,4,1,4,5
AI10365,Autonomous Systems Engineer,105977.0,GBP,79483.0,MI,PT,United Kingdom,M,United Kingdom,50,"NLP, Java, TensorFlow",PhD,4,Media,2024-05-20,2024-07-02,2109,5.6,Cloud AI Solutions,ai_job_dataset1.csv,43,3,1,2,5
AI10366,NLP Engineer,216215.0,JPY,307573.25,EX,CT,Japan,L,Japan,100,"NLP, Hadoop, Kubernetes",Bachelor,19,Retail,2024-06-28,2024-07-30,1784,8.0,Predictive Systems,ai_job_dataset1.csv,32,3,1,4,3
AI10367,NLP Engineer,75477.0,EUR,64155.0,MI,CT,Germany,M,Germany,0,"NLP, Scala, Spark, PyTorch, Linux",Associate,2,Media,2024-03-21,2024-05-21,1501,6.6,Smart Analytics,ai_job_dataset1.csv,61,5,1,2,2
AI10368,Principal Data Scientist,48875.0,USD,48875.0,SE,FT,China,M,China,100,"Linux, Java, Computer Vision, Kubernetes, Mathematics",Associate,5,Healthcare,2024-12-11,2024-12-27,1022,9.1,Neural Networks Co,ai_job_dataset1.csv,16,5,1,3,2
AI10369,Principal Data Scientist,104599.0,CHF,94139.0,EN,PT,Switzerland,M,Switzerland,50,"Python, Git, Linux, TensorFlow, R",Bachelor,1,Consulting,2025-04-10,2025-04-25,991,9.1,Future Systems,ai_job_dataset1.csv,15,5,1,1,3
